x position        y position        field value
    0.52        0.91        9.75995
    0.53        0.91        9.76002
    0.54        0.91        9.76026
    0.55        0.91        9.76066
    0.56        0.91        9.76122
    0.57        0.91        9.76195
    0.58        0.91        9.76283
    0.59        0.91        9.76387
    0.6        0.91        9.76508
    0.61        0.91        9.76644
    0.62        0.91        9.76797
    0.63        0.91        9.76966
    0.64        0.91        9.77151
    0.65        0.91        9.77352
    0.66        0.91        9.7757
    0.67        0.91        9.77805
    0.68        0.91        9.78057
    0.69        0.91        9.78327
    0.7        0.91        9.78614
    0.71        0.91        9.7892
    0.72        0.91        9.79245
    0.73        0.91        9.79588
    0.74        0.91        9.79952
    0.75        0.91        9.80335
    0.76        0.91        9.8074
    0.77        0.91        9.81166
    0.78        0.91        9.81615
    0.79        0.91        9.82086
    0.8        0.91        9.82582
    0.81        0.91        9.83103
    0.82        0.91        9.8365
    0.83        0.91        9.84225
    0.84        0.91        9.84828
    0.85        0.91        9.85461
    0.86        0.91        9.86126
    0.87        0.91        9.86824
    0.88        0.91        9.87558
    0.89        0.91        9.88328
    0.9        0.91        9.89116
    0.91        0.91        9.89924
    0.92        0.91        9.90754
    0.93        0.91        9.9161
    0.94        0.91        9.92517
    0.95        0.91        9.93481
    0.96        0.91        9.94505
    0.97        0.91        9.95593
    0.98        0.91        9.96751
    0.99        0.91        9.97985
    1        0.91        9.99299
    0.51        0.92        9.78207
    0.52        0.92        9.78195
    0.53        0.92        9.78198
    0.54        0.92        9.78217
    0.55        0.92        9.78251
    0.56        0.92        9.78299
    0.57        0.92        9.78363
    0.58        0.92        9.78441
    0.59        0.92        9.78534
    0.6        0.92        9.78642
    0.61        0.92        9.78764
    0.62        0.92        9.789
    0.63        0.92        9.79051
    0.64        0.92        9.79217
    0.65        0.92        9.79398
    0.66        0.92        9.79594
    0.67        0.92        9.79805
    0.68        0.92        9.80031
    0.69        0.92        9.80273
    0.7        0.92        9.80532
    0.71        0.92        9.80807
    0.72        0.92        9.81098
    0.73        0.92        9.81407
    0.74        0.92        9.81734
    0.75        0.92        9.82079
    0.76        0.92        9.82443
    0.77        0.92        9.82827
    0.78        0.92        9.8323
    0.79        0.92        9.83655
    0.8        0.92        9.84102
    0.81        0.92        9.84571
    0.82        0.92        9.85064
    0.83        0.92        9.85582
    0.84        0.92        9.86126
    0.85        0.92        9.86697
    0.86        0.92        9.87297
    0.87        0.92        9.87928
    0.88        0.92        9.88591
    0.89        0.92        9.89288
    0.9        0.92        9.90022
    0.91        0.92        9.90773
    0.92        0.92        9.91543
    0.93        0.92        9.92335
    0.94        0.92        9.93154
    0.95        0.92        9.94026
    0.96        0.92        9.94955
    0.97        0.92        9.95946
    0.98        0.92        9.97005
    0.99        0.92        9.98138
    1        0.92        9.9935
    0.51        0.93        9.80484
    0.52        0.93        9.80469
    0.53        0.93        9.80469
    0.54        0.93        9.80482
    0.55        0.93        9.8051
    0.56        0.93        9.80552
    0.57        0.93        9.80607
    0.58        0.93        9.80675
    0.59        0.93        9.80757
    0.6        0.93        9.80851
    0.61        0.93        9.80958
    0.62        0.93        9.81079
    0.63        0.93        9.81212
    0.64        0.93        9.81359
    0.65        0.93        9.81519
    0.66        0.93        9.81692
    0.67        0.93        9.81879
    0.68        0.93        9.82079
    0.69        0.93        9.82294
    0.7        0.93        9.82523
    0.71        0.93        9.82766
    0.72        0.93        9.83024
    0.73        0.93        9.83298
    0.74        0.93        9.83588
    0.75        0.93        9.83894
    0.76        0.93        9.84217
    0.77        0.93        9.84557
    0.78        0.93        9.84915
    0.79        0.93        9.85292
    0.8        0.93        9.85688
    0.81        0.93        9.86105
    0.82        0.93        9.86543
    0.83        0.93        9.87003
    0.84        0.93        9.87486
    0.85        0.93        9.87994
    0.86        0.93        9.88528
    0.87        0.93        9.8909
    0.88        0.93        9.8968
    0.89        0.93        9.90302
    0.9        0.93        9.90957
    0.91        0.93        9.91648
    0.92        0.93        9.92354
    0.93        0.93        9.9308
    0.94        0.93        9.93828
    0.95        0.93        9.94604
    0.96        0.93        9.95433
    0.97        0.93        9.96321
    0.98        0.93        9.97275
    0.99        0.93        9.98301
    1        0.93        9.99405
    0.51        0.94        9.82836
    0.52        0.94        9.82819
    0.53        0.94        9.82815
    0.54        0.94        9.82824
    0.55        0.94        9.82846
    0.56        0.94        9.82881
    0.57        0.94        9.82927
    0.58        0.94        9.82986
    0.59        0.94        9.83056
    0.6        0.94        9.83137
    0.61        0.94        9.8323
    0.62        0.94        9.83335
    0.63        0.94        9.8345
    0.64        0.94        9.83578
    0.65        0.94        9.83716
    0.66        0.94        9.83867
    0.67        0.94        9.84029
    0.68        0.94        9.84203
    0.69        0.94        9.8439
    0.7        0.94        9.84589
    0.71        0.94        9.84801
    0.72        0.94        9.85025
    0.73        0.94        9.85264
    0.74        0.94        9.85516
    0.75        0.94        9.85782
    0.76        0.94        9.86063
    0.77        0.94        9.86359
    0.78        0.94        9.86671
    0.79        0.94        9.86999
    0.8        0.94        9.87344
    0.81        0.94        9.87707
    0.82        0.94        9.88089
    0.83        0.94        9.8849
    0.84        0.94        9.88912
    0.85        0.94        9.89355
    0.86        0.94        9.89821
    0.87        0.94        9.90312
    0.88        0.94        9.90828
    0.89        0.94        9.91372
    0.9        0.94        9.91946
    0.91        0.94        9.92551
    0.92        0.94        9.93191
    0.93        0.94        9.93847
    0.94        0.94        9.94521
    0.95        0.94        9.95217
    0.96        0.94        9.95942
    0.97        0.94        9.96722
    0.98        0.94        9.97564
    0.99        0.94        9.98475
    1        0.94        9.99463
    0.51        0.95        9.85264
    0.52        0.95        9.85245
    0.53        0.95        9.85238
    0.54        0.95        9.85243
    0.55        0.95        9.8526
    0.56        0.95        9.85287
    0.57        0.95        9.85326
    0.58        0.95        9.85375
    0.59        0.95        9.85433
    0.6        0.95        9.85502
    0.61        0.95        9.85581
    0.62        0.95        9.85669
    0.63        0.95        9.85767
    0.64        0.95        9.85875
    0.65        0.95        9.85992
    0.66        0.95        9.8612
    0.67        0.95        9.86257
    0.68        0.95        9.86405
    0.69        0.95        9.86564
    0.7        0.95        9.86732
    0.71        0.95        9.86912
    0.72        0.95        9.87103
    0.73        0.95        9.87305
    0.74        0.95        9.87519
    0.75        0.95        9.87745
    0.76        0.95        9.87984
    0.77        0.95        9.88235
    0.78        0.95        9.885
    0.79        0.95        9.88779
    0.8        0.95        9.89073
    0.81        0.95        9.89381
    0.82        0.95        9.89706
    0.83        0.95        9.90047
    0.84        0.95        9.90406
    0.85        0.95        9.90783
    0.86        0.95        9.91181
    0.87        0.95        9.91598
    0.88        0.95        9.92039
    0.89        0.95        9.92503
    0.9        0.95        9.92993
    0.91        0.95        9.9351
    0.92        0.95        9.94058
    0.93        0.95        9.9464
    0.94        0.95        9.95235
    0.95        0.95        9.95848
    0.96        0.95        9.96485
    0.97        0.95        9.9715
    0.98        0.95        9.97873
    0.99        0.95        9.98662
    1        0.95        9.99526
    0.51        0.96        9.87769
    0.52        0.96        9.87748
    0.53        0.96        9.87739
    0.54        0.96        9.8774
    0.55        0.96        9.87752
    0.56        0.96        9.87774
    0.57        0.96        9.87804
    0.58        0.96        9.87844
    0.59        0.96        9.87891
    0.6        0.96        9.87947
    0.61        0.96        9.88011
    0.62        0.96        9.88083
    0.63        0.96        9.88164
    0.64        0.96        9.88252
    0.65        0.96        9.88348
    0.66        0.96        9.88453
    0.67        0.96        9.88566
    0.68        0.96        9.88687
    0.69        0.96        9.88817
    0.7        0.96        9.88955
    0.71        0.96        9.89102
    0.72        0.96        9.89259
    0.73        0.96        9.89425
    0.74        0.96        9.896
    0.75        0.96        9.89786
    0.76        0.96        9.89982
    0.77        0.96        9.90188
    0.78        0.96        9.90406
    0.79        0.96        9.90635
    0.8        0.96        9.90876
    0.81        0.96        9.91129
    0.82        0.96        9.91396
    0.83        0.96        9.91677
    0.84        0.96        9.91972
    0.85        0.96        9.92282
    0.86        0.96        9.92609
    0.87        0.96        9.92953
    0.88        0.96        9.93315
    0.89        0.96        9.93698
    0.9        0.96        9.94102
    0.91        0.96        9.94529
    0.92        0.96        9.94982
    0.93        0.96        9.95464
    0.94        0.96        9.95976
    0.95        0.96        9.96502
    0.96        0.96        9.97044
    0.97        0.96        9.9761
    0.98        0.96        9.98206
    0.99        0.96        9.98864
    1        0.96        9.99593
    0.51        0.97        9.90352
    0.52        0.97        9.9033
    0.53        0.97        9.90318
    0.54        0.97        9.90317
    0.55        0.97        9.90325
    0.56        0.97        9.90341
    0.57        0.97        9.90364
    0.58        0.97        9.90394
    0.59        0.97        9.90431
    0.6        0.97        9.90474
    0.61        0.97        9.90524
    0.62        0.97        9.9058
    0.63        0.97        9.90642
    0.64        0.97        9.90711
    0.65        0.97        9.90786
    0.66        0.97        9.90867
    0.67        0.97        9.90955
    0.68        0.97        9.9105
    0.69        0.97        9.91151
    0.7        0.97        9.91259
    0.71        0.97        9.91374
    0.72        0.97        9.91496
    0.73        0.97        9.91625
    0.74        0.97        9.91762
    0.75        0.97        9.91906
    0.76        0.97        9.92059
    0.77        0.97        9.9222
    0.78        0.97        9.9239
    0.79        0.97        9.92569
    0.8        0.97        9.92757
    0.81        0.97        9.92954
    0.82        0.97        9.93163
    0.83        0.97        9.93382
    0.84        0.97        9.93612
    0.85        0.97        9.93854
    0.86        0.97        9.9411
    0.87        0.97        9.94378
    0.88        0.97        9.94662
    0.89        0.97        9.94961
    0.9        0.97        9.95278
    0.91        0.97        9.95613
    0.92        0.97        9.95968
    0.93        0.97        9.96346
    0.94        0.97        9.9675
    0.95        0.97        9.97182
    0.96        0.97        9.97626
    0.97        0.97        9.98085
    0.98        0.97        9.98568
    0.99        0.97        9.99084
    1        0.97        9.99667
    0.51        0.98        9.93012
    0.52        0.98        9.9299
    0.53        0.98        9.92978
    0.54        0.98        9.92976
    0.55        0.98        9.9298
    0.56        0.98        9.9299
    0.57        0.98        9.93007
    0.58        0.98        9.93028
    0.59        0.98        9.93054
    0.6        0.98        9.93085
    0.61        0.98        9.9312
    0.62        0.98        9.9316
    0.63        0.98        9.93205
    0.64        0.98        9.93254
    0.65        0.98        9.93307
    0.66        0.98        9.93366
    0.67        0.98        9.93429
    0.68        0.98        9.93496
    0.69        0.98        9.93568
    0.7        0.98        9.93646
    0.71        0.98        9.93728
    0.72        0.98        9.93815
    0.73        0.98        9.93908
    0.74        0.98        9.94005
    0.75        0.98        9.94109
    0.76        0.98        9.94218
    0.77        0.98        9.94333
    0.78        0.98        9.94455
    0.79        0.98        9.94583
    0.8        0.98        9.94717
    0.81        0.98        9.94859
    0.82        0.98        9.95008
    0.83        0.98        9.95165
    0.84        0.98        9.9533
    0.85        0.98        9.95504
    0.86        0.98        9.95687
    0.87        0.98        9.95879
    0.88        0.98        9.96083
    0.89        0.98        9.96298
    0.9        0.98        9.96525
    0.91        0.98        9.96765
    0.92        0.98        9.97021
    0.93        0.98        9.97293
    0.94        0.98        9.97585
    0.95        0.98        9.97897
    0.96        0.98        9.98235
    0.97        0.98        9.98581
    0.98        0.98        9.98942
    0.99        0.98        9.99327
    1        0.98        9.9975
    0.51        0.99        9.95749
    0.52        0.99        9.95729
    0.53        0.99        9.95719
    0.54        0.99        9.95717
    0.55        0.99        9.95719
    0.56        0.99        9.95725
    0.57        0.99        9.95734
    0.58        0.99        9.95747
    0.59        0.99        9.95762
    0.6        0.99        9.95781
    0.61        0.99        9.95802
    0.62        0.99        9.95826
    0.63        0.99        9.95853
    0.64        0.99        9.95882
    0.65        0.99        9.95914
    0.66        0.99        9.95949
    0.67        0.99        9.95987
    0.68        0.99        9.96028
    0.69        0.99        9.96071
    0.7        0.99        9.96117
    0.71        0.99        9.96167
    0.72        0.99        9.96219
    0.73        0.99        9.96275
    0.74        0.99        9.96334
    0.75        0.99        9.96396
    0.76        0.99        9.96461
    0.77        0.99        9.96531
    0.78        0.99        9.96604
    0.79        0.99        9.9668
    0.8        0.99        9.96761
    0.81        0.99        9.96846
    0.82        0.99        9.96936
    0.83        0.99        9.9703
    0.84        0.99        9.9713
    0.85        0.99        9.97234
    0.86        0.99        9.97344
    0.87        0.99        9.9746
    0.88        0.99        9.97582
    0.89        0.99        9.97712
    0.9        0.99        9.97848
    0.91        0.99        9.97993
    0.92        0.99        9.98147
    0.93        0.99        9.98312
    0.94        0.99        9.98488
    0.95        0.99        9.98677
    0.96        0.99        9.98883
    0.97        0.99        9.99108
    0.98        0.99        9.99336
    0.99        0.99        9.99578
    1        0.99        9.99845
    0.51        1        9.98557
    0.52        1        9.98548
    0.53        1        9.98544
    0.54        1        9.98543
    0.55        1        9.98543
    0.56        1        9.98545
    0.57        1        9.98548
    0.58        1        9.98553
    0.59        1        9.98558
    0.6        1        9.98564
    0.61        1        9.98571
    0.62        1        9.98579
    0.63        1        9.98588
    0.64        1        9.98598
    0.65        1        9.98608
    0.66        1        9.9862
    0.67        1        9.98633
    0.68        1        9.98646
    0.69        1        9.98661
    0.7        1        9.98676
    0.71        1        9.98693
    0.72        1        9.9871
    0.73        1        9.98729
    0.74        1        9.98748
    0.75        1        9.98769
    0.76        1        9.98791
    0.77        1        9.98814
    0.78        1        9.98838
    0.79        1        9.98864
    0.8        1        9.98891
    0.81        1        9.98919
    0.82        1        9.98949
    0.83        1        9.98981
    0.84        1        9.99014
    0.85        1        9.99049
    0.86        1        9.99085
    0.87        1        9.99124
    0.88        1        9.99165
    0.89        1        9.99208
    0.9        1        9.99254
    0.91        1        9.99302
    0.92        1        9.99354
    0.93        1        9.99409
    0.94        1        9.99467
    0.95        1        9.99531
    0.96        1        9.996
    0.97        1        9.99676
    0.98        1        9.99763
    0.99        1        9.99847
    1        1        9.99941
