x position        y position        field value
    0.5        0.7        9.98909
    0.01        0.71        9.56392
    0.02        0.71        9.5643
    0.03        0.71        9.56497
    0.04        0.71        9.56593
    0.05        0.71        9.56718
    0.06        0.71        9.56872
    0.07        0.71        9.57056
    0.08        0.71        9.57269
    0.09        0.71        9.57511
    0.1        0.71        9.57784
    0.11        0.71        9.58086
    0.12        0.71        9.58419
    0.13        0.71        9.58783
    0.14        0.71        9.59178
    0.15        0.71        9.59604
    0.16        0.71        9.60062
    0.17        0.71        9.60553
    0.18        0.71        9.61076
    0.19        0.71        9.61634
    0.2        0.71        9.62203
    0.21        0.71        9.62784
    0.22        0.71        9.63378
    0.23        0.71        9.63986
    0.24        0.71        9.64632
    0.25        0.71        9.65315
    0.26        0.71        9.66037
    0.27        0.71        9.668
    0.28        0.71        9.67604
    0.29        0.71        9.68449
    0.3        0.71        9.69339
    0.31        0.71        9.70273
    0.32        0.71        9.71253
    0.33        0.71        9.72281
    0.34        0.71        9.73359
    0.35        0.71        9.74486
    0.36        0.71        9.75667
    0.37        0.71        9.76902
    0.38        0.71        9.78193
    0.39        0.71        9.79542
    0.4        0.71        9.80951
    0.41        0.71        9.82423
    0.42        0.71        9.83959
    0.43        0.71        9.85563
    0.44        0.71        9.87236
    0.45        0.71        9.88981
    0.46        0.71        9.90801
    0.47        0.71        9.92699
    0.48        0.71        9.94676
    0.49        0.71        9.96737
    0.5        0.71        9.98883
    0.01        0.72        9.54991
    0.02        0.72        9.55028
    0.03        0.72        9.55095
    0.04        0.72        9.55193
    0.05        0.72        9.5532
    0.06        0.72        9.55477
    0.07        0.72        9.55665
    0.08        0.72        9.55884
    0.09        0.72        9.56133
    0.1        0.72        9.56413
    0.11        0.72        9.56724
    0.12        0.72        9.57066
    0.13        0.72        9.57441
    0.14        0.72        9.57848
    0.15        0.72        9.58287
    0.16        0.72        9.58759
    0.17        0.72        9.59266
    0.18        0.72        9.59806
    0.19        0.72        9.60381
    0.2        0.72        9.60991
    0.21        0.72        9.61615
    0.22        0.72        9.62253
    0.23        0.72        9.62906
    0.24        0.72        9.63575
    0.25        0.72        9.64284
    0.26        0.72        9.65032
    0.27        0.72        9.65822
    0.28        0.72        9.66655
    0.29        0.72        9.67531
    0.3        0.72        9.68452
    0.31        0.72        9.69419
    0.32        0.72        9.70433
    0.33        0.72        9.71496
    0.34        0.72        9.7261
    0.35        0.72        9.73775
    0.36        0.72        9.74995
    0.37        0.72        9.7627
    0.38        0.72        9.77602
    0.39        0.72        9.78994
    0.4        0.72        9.80446
    0.41        0.72        9.81963
    0.42        0.72        9.83545
    0.43        0.72        9.85195
    0.44        0.72        9.86916
    0.45        0.72        9.88709
    0.46        0.72        9.90577
    0.47        0.72        9.92524
    0.48        0.72        9.94551
    0.49        0.72        9.96661
    0.5        0.72        9.98858
    0.01        0.73        9.5365
    0.02        0.73        9.53687
    0.03        0.73        9.53754
    0.04        0.73        9.53852
    0.05        0.73        9.53982
    0.06        0.73        9.54143
    0.07        0.73        9.54335
    0.08        0.73        9.54558
    0.09        0.73        9.54813
    0.1        0.73        9.55101
    0.11        0.73        9.5542
    0.12        0.73        9.55772
    0.13        0.73        9.56157
    0.14        0.73        9.56575
    0.15        0.73        9.57027
    0.16        0.73        9.57513
    0.17        0.73        9.58034
    0.18        0.73        9.5859
    0.19        0.73        9.59182
    0.2        0.73        9.59811
    0.21        0.73        9.60476
    0.22        0.73        9.61158
    0.23        0.73        9.61855
    0.24        0.73        9.62569
    0.25        0.73        9.63302
    0.26        0.73        9.64076
    0.27        0.73        9.64893
    0.28        0.73        9.65753
    0.29        0.73        9.66658
    0.3        0.73        9.67609
    0.31        0.73        9.68607
    0.32        0.73        9.69654
    0.33        0.73        9.70751
    0.34        0.73        9.71899
    0.35        0.73        9.73101
    0.36        0.73        9.74357
    0.37        0.73        9.75671
    0.38        0.73        9.77042
    0.39        0.73        9.78474
    0.4        0.73        9.79969
    0.41        0.73        9.81527
    0.42        0.73        9.83153
    0.43        0.73        9.84847
    0.44        0.73        9.86612
    0.45        0.73        9.88451
    0.46        0.73        9.90366
    0.47        0.73        9.92359
    0.48        0.73        9.94433
    0.49        0.73        9.9659
    0.5        0.73        9.98834
    0.01        0.74        9.52369
    0.02        0.74        9.52404
    0.03        0.74        9.52472
    0.04        0.74        9.52571
    0.05        0.74        9.52703
    0.06        0.74        9.52866
    0.07        0.74        9.53062
    0.08        0.74        9.53291
    0.09        0.74        9.53552
    0.1        0.74        9.53846
    0.11        0.74        9.54174
    0.12        0.74        9.54535
    0.13        0.74        9.5493
    0.14        0.74        9.55359
    0.15        0.74        9.55823
    0.16        0.74        9.56322
    0.17        0.74        9.56858
    0.18        0.74        9.57429
    0.19        0.74        9.58037
    0.2        0.74        9.58683
    0.21        0.74        9.59368
    0.22        0.74        9.60091
    0.23        0.74        9.60832
    0.24        0.74        9.61591
    0.25        0.74        9.62369
    0.26        0.74        9.63167
    0.27        0.74        9.64009
    0.28        0.74        9.64896
    0.29        0.74        9.65828
    0.3        0.74        9.66808
    0.31        0.74        9.67836
    0.32        0.74        9.68914
    0.33        0.74        9.70043
    0.34        0.74        9.71225
    0.35        0.74        9.72461
    0.36        0.74        9.73753
    0.37        0.74        9.75103
    0.38        0.74        9.76512
    0.39        0.74        9.77982
    0.4        0.74        9.79516
    0.41        0.74        9.81115
    0.42        0.74        9.82782
    0.43        0.74        9.84518
    0.44        0.74        9.86325
    0.45        0.74        9.88207
    0.46        0.74        9.90165
    0.47        0.74        9.92203
    0.48        0.74        9.94321
    0.49        0.74        9.96523
    0.5        0.74        9.98811
    0.01        0.75        9.51145
    0.02        0.75        9.5118
    0.03        0.75        9.51247
    0.04        0.75        9.51348
    0.05        0.75        9.51481
    0.06        0.75        9.51648
    0.07        0.75        9.51848
    0.08        0.75        9.52081
    0.09        0.75        9.52348
    0.1        0.75        9.52649
    0.11        0.75        9.52984
    0.12        0.75        9.53354
    0.13        0.75        9.53758
    0.14        0.75        9.54198
    0.15        0.75        9.54674
    0.16        0.75        9.55186
    0.17        0.75        9.55735
    0.18        0.75        9.56321
    0.19        0.75        9.56945
    0.2        0.75        9.57608
    0.21        0.75        9.5831
    0.22        0.75        9.59052
    0.23        0.75        9.59835
    0.24        0.75        9.60638
    0.25        0.75        9.61461
    0.26        0.75        9.62305
    0.27        0.75        9.63171
    0.28        0.75        9.64083
    0.29        0.75        9.65042
    0.3        0.75        9.66049
    0.31        0.75        9.67106
    0.32        0.75        9.68214
    0.33        0.75        9.69373
    0.34        0.75        9.70587
    0.35        0.75        9.71856
    0.36        0.75        9.73182
    0.37        0.75        9.74566
    0.38        0.75        9.76011
    0.39        0.75        9.77517
    0.4        0.75        9.79089
    0.41        0.75        9.80726
    0.42        0.75        9.82431
    0.43        0.75        9.84206
    0.44        0.75        9.86054
    0.45        0.75        9.87977
    0.46        0.75        9.89976
    0.47        0.75        9.92055
    0.48        0.75        9.94215
    0.49        0.75        9.9646
    0.5        0.75        9.9879
    0.01        0.76        9.49979
    0.02        0.76        9.50013
    0.03        0.76        9.5008
    0.04        0.76        9.50182
    0.05        0.76        9.50317
    0.06        0.76        9.50486
    0.07        0.76        9.50689
    0.08        0.76        9.50927
    0.09        0.76        9.512
    0.1        0.76        9.51507
    0.11        0.76        9.5185
    0.12        0.76        9.52227
    0.13        0.76        9.52641
    0.14        0.76        9.53091
    0.15        0.76        9.53578
    0.16        0.76        9.54102
    0.17        0.76        9.54664
    0.18        0.76        9.55265
    0.19        0.76        9.55904
    0.2        0.76        9.56583
    0.21        0.76        9.57302
    0.22        0.76        9.58062
    0.23        0.76        9.58865
    0.24        0.76        9.5971
    0.25        0.76        9.60576
    0.26        0.76        9.61465
    0.27        0.76        9.62377
    0.28        0.76        9.63313
    0.29        0.76        9.64297
    0.3        0.76        9.65331
    0.31        0.76        9.66415
    0.32        0.76        9.67551
    0.33        0.76        9.6874
    0.34        0.76        9.69983
    0.35        0.76        9.71283
    0.36        0.76        9.72641
    0.37        0.76        9.74058
    0.38        0.76        9.75537
    0.39        0.76        9.77078
    0.4        0.76        9.78685
    0.41        0.76        9.80358
    0.42        0.76        9.821
    0.43        0.76        9.83913
    0.44        0.76        9.85799
    0.45        0.76        9.8776
    0.46        0.76        9.89798
    0.47        0.76        9.91916
    0.48        0.76        9.94116
    0.49        0.76        9.964
    0.5        0.76        9.9877
    0.01        0.77        9.48869
    0.02        0.77        9.48902
    0.03        0.77        9.48969
    0.04        0.77        9.49071
    0.05        0.77        9.49208
    0.06        0.77        9.4938
    0.07        0.77        9.49587
    0.08        0.77        9.49829
    0.09        0.77        9.50107
    0.1        0.77        9.5042
    0.11        0.77        9.5077
    0.12        0.77        9.51156
    0.13        0.77        9.51578
    0.14        0.77        9.52038
    0.15        0.77        9.52536
    0.16        0.77        9.53071
    0.17        0.77        9.53646
    0.18        0.77        9.54259
    0.19        0.77        9.54913
    0.2        0.77        9.55607
    0.21        0.77        9.56343
    0.22        0.77        9.57121
    0.23        0.77        9.57941
    0.24        0.77        9.58806
    0.25        0.77        9.59715
    0.26        0.77        9.60647
    0.27        0.77        9.61604
    0.28        0.77        9.62585
    0.29        0.77        9.63594
    0.3        0.77        9.64652
    0.31        0.77        9.65762
    0.32        0.77        9.66925
    0.33        0.77        9.68141
    0.34        0.77        9.69414
    0.35        0.77        9.70743
    0.36        0.77        9.72131
    0.37        0.77        9.7358
    0.38        0.77        9.7509
    0.39        0.77        9.76664
    0.4        0.77        9.78304
    0.41        0.77        9.80012
    0.42        0.77        9.81788
    0.43        0.77        9.83637
    0.44        0.77        9.85558
    0.45        0.77        9.87555
    0.46        0.77        9.8963
    0.47        0.77        9.91785
    0.48        0.77        9.94022
    0.49        0.77        9.96344
    0.5        0.77        9.98752
    0.01        0.78        9.47814
    0.02        0.78        9.47846
    0.03        0.78        9.47914
    0.04        0.78        9.48016
    0.05        0.78        9.48155
    0.06        0.78        9.48329
    0.07        0.78        9.48539
    0.08        0.78        9.48785
    0.09        0.78        9.49068
    0.1        0.78        9.49387
    0.11        0.78        9.49743
    0.12        0.78        9.50137
    0.13        0.78        9.50568
    0.14        0.78        9.51037
    0.15        0.78        9.51545
    0.16        0.78        9.52092
    0.17        0.78        9.52678
    0.18        0.78        9.53304
    0.19        0.78        9.53972
    0.2        0.78        9.54681
    0.21        0.78        9.55432
    0.22        0.78        9.56226
    0.23        0.78        9.57064
    0.24        0.78        9.57947
    0.25        0.78        9.58875
    0.26        0.78        9.5985
    0.27        0.78        9.6085
    0.28        0.78        9.61876
    0.29        0.78        9.6293
    0.3        0.78        9.64012
    0.31        0.78        9.65146
    0.32        0.78        9.66334
    0.33        0.78        9.67577
    0.34        0.78        9.68877
    0.35        0.78        9.70234
    0.36        0.78        9.71651
    0.37        0.78        9.73129
    0.38        0.78        9.7467
    0.39        0.78        9.76275
    0.4        0.78        9.77946
    0.41        0.78        9.79686
    0.42        0.78        9.81495
    0.43        0.78        9.83377
    0.44        0.78        9.85332
    0.45        0.78        9.87363
    0.46        0.78        9.89473
    0.47        0.78        9.91662
    0.48        0.78        9.93934
    0.49        0.78        9.96291
    0.5        0.78        9.98734
    0.01        0.79        9.46814
    0.02        0.79        9.46845
    0.03        0.79        9.46912
    0.04        0.79        9.47016
    0.05        0.79        9.47156
    0.06        0.79        9.47332
    0.07        0.79        9.47545
    0.08        0.79        9.47795
    0.09        0.79        9.48083
    0.1        0.79        9.48407
    0.11        0.79        9.4877
    0.12        0.79        9.4917
    0.13        0.79        9.4961
    0.14        0.79        9.50087
    0.15        0.79        9.50605
    0.16        0.79        9.51162
    0.17        0.79        9.5176
    0.18        0.79        9.52399
    0.19        0.79        9.53079
    0.2        0.79        9.53802
    0.21        0.79        9.54568
    0.22        0.79        9.55377
    0.23        0.79        9.56232
    0.24        0.79        9.57132
    0.25        0.79        9.58079
    0.26        0.79        9.59073
    0.27        0.79        9.60115
    0.28        0.79        9.61185
    0.29        0.79        9.62282
    0.3        0.79        9.63409
    0.31        0.79        9.64567
    0.32        0.79        9.65779
    0.33        0.79        9.67047
    0.34        0.79        9.68372
    0.35        0.79        9.69756
    0.36        0.79        9.712
    0.37        0.79        9.72706
    0.38        0.79        9.74275
    0.39        0.79        9.75909
    0.4        0.79        9.7761
    0.41        0.79        9.7938
    0.42        0.79        9.8122
    0.43        0.79        9.83133
    0.44        0.79        9.8512
    0.45        0.79        9.87183
    0.46        0.79        9.89325
    0.47        0.79        9.91547
    0.48        0.79        9.93852
    0.49        0.79        9.96241
    0.5        0.79        9.98717
    0.01        0.8        9.45868
    0.02        0.8        9.45898
    0.03        0.8        9.45965
    0.04        0.8        9.46069
    0.05        0.8        9.4621
    0.06        0.8        9.46389
    0.07        0.8        9.46605
    0.08        0.8        9.46858
    0.09        0.8        9.4715
    0.1        0.8        9.4748
    0.11        0.8        9.47848
    0.12        0.8        9.48256
    0.13        0.8        9.48702
    0.14        0.8        9.49189
    0.15        0.8        9.49715
    0.16        0.8        9.50282
    0.17        0.8        9.50891
    0.18        0.8        9.51541
    0.19        0.8        9.52234
    0.2        0.8        9.5297
    0.21        0.8        9.5375
    0.22        0.8        9.54574
    0.23        0.8        9.55444
    0.24        0.8        9.56361
    0.25        0.8        9.57325
    0.26        0.8        9.58337
    0.27        0.8        9.59398
    0.28        0.8        9.6051
    0.29        0.8        9.6165
    0.3        0.8        9.62821
    0.31        0.8        9.64023
    0.32        0.8        9.65258
    0.33        0.8        9.6655
    0.34        0.8        9.67899
    0.35        0.8        9.69308
    0.36        0.8        9.70777
    0.37        0.8        9.72309
    0.38        0.8        9.73905
    0.39        0.8        9.75566
    0.4        0.8        9.77295
    0.41        0.8        9.79093
    0.42        0.8        9.80962
    0.43        0.8        9.82904
    0.44        0.8        9.84921
    0.45        0.8        9.87014
    0.46        0.8        9.89186
    0.47        0.8        9.91439
    0.48        0.8        9.93775
    0.49        0.8        9.96195
    0.5        0.8        9.98702
    0.01        0.81        9.44975
    0.02        0.81        9.45004
    0.03        0.81        9.4507
    0.04        0.81        9.45175
    0.05        0.81        9.45317
    0.06        0.81        9.45498
    0.07        0.81        9.45716
    0.08        0.81        9.45973
    0.09        0.81        9.46269
    0.1        0.81        9.46604
    0.11        0.81        9.46978
    0.12        0.81        9.47392
    0.13        0.81        9.47845
    0.14        0.81        9.48339
    0.15        0.81        9.48875
    0.16        0.81        9.49451
    0.17        0.81        9.5007
    0.18        0.81        9.50731
    0.19        0.81        9.51436
    0.2        0.81        9.52184
    0.21        0.81        9.52977
    0.22        0.81        9.53816
    0.23        0.81        9.54701
    0.24        0.81        9.55633
    0.25        0.81        9.56613
    0.26        0.81        9.57642
    0.27        0.81        9.58721
    0.28        0.81        9.59851
    0.29        0.81        9.61033
    0.3        0.81        9.62247
    0.31        0.81        9.63492
    0.32        0.81        9.64771
    0.33        0.81        9.66084
    0.34        0.81        9.67456
    0.35        0.81        9.68888
    0.36        0.81        9.70382
    0.37        0.81        9.71938
    0.38        0.81        9.73559
    0.39        0.81        9.75246
    0.4        0.81        9.77001
    0.41        0.81        9.78826
    0.42        0.81        9.80722
    0.43        0.81        9.82691
    0.44        0.81        9.84736
    0.45        0.81        9.86857
    0.46        0.81        9.89057
    0.47        0.81        9.91339
    0.48        0.81        9.93703
    0.49        0.81        9.96152
    0.5        0.81        9.98688
    0.01        0.82        9.44134
    0.02        0.82        9.44162
    0.03        0.82        9.44228
    0.04        0.82        9.44333
    0.05        0.82        9.44476
    0.06        0.82        9.44658
    0.07        0.82        9.44879
    0.08        0.82        9.4514
    0.09        0.82        9.45439
    0.1        0.82        9.45778
    0.11        0.82        9.46158
    0.12        0.82        9.46577
    0.13        0.82        9.47038
    0.14        0.82        9.47539
    0.15        0.82        9.48083
    0.16        0.82        9.48668
    0.17        0.82        9.49296
    0.18        0.82        9.49968
    0.19        0.82        9.50683
    0.2        0.82        9.51443
    0.21        0.82        9.52249
    0.22        0.82        9.53101
    0.23        0.82        9.54
    0.24        0.82        9.54946
    0.25        0.82        9.55942
    0.26        0.82        9.56987
    0.27        0.82        9.58082
    0.28        0.82        9.5923
    0.29        0.82        9.60431
    0.3        0.82        9.61685
    0.31        0.82        9.62973
    0.32        0.82        9.64294
    0.33        0.82        9.6565
    0.34        0.82        9.67044
    0.35        0.82        9.68498
    0.36        0.82        9.70013
    0.37        0.82        9.71593
    0.38        0.82        9.73237
    0.39        0.82        9.74948
    0.4        0.82        9.76728
    0.41        0.82        9.78577
    0.42        0.82        9.80499
    0.43        0.82        9.82493
    0.44        0.82        9.84564
    0.45        0.82        9.86711
    0.46        0.82        9.88937
    0.47        0.82        9.91245
    0.48        0.82        9.93636
    0.49        0.82        9.96111
    0.5        0.82        9.98674
    0.01        0.83        9.43345
    0.02        0.83        9.43372
    0.03        0.83        9.43437
    0.04        0.83        9.43542
    0.05        0.83        9.43686
    0.06        0.83        9.4387
    0.07        0.83        9.44093
    0.08        0.83        9.44356
    0.09        0.83        9.4466
    0.1        0.83        9.45003
    0.11        0.83        9.45387
    0.12        0.83        9.45813
    0.13        0.83        9.46279
    0.14        0.83        9.46788
    0.15        0.83        9.47339
    0.16        0.83        9.47932
    0.17        0.83        9.48569
    0.18        0.83        9.49251
    0.19        0.83        9.49976
    0.2        0.83        9.50748
    0.21        0.83        9.51565
    0.22        0.83        9.52429
    0.23        0.83        9.53341
    0.24        0.83        9.54301
    0.25        0.83        9.55311
    0.26        0.83        9.56371
    0.27        0.83        9.57482
    0.28        0.83        9.58646
    0.29        0.83        9.59864
    0.3        0.83        9.61136
    0.31        0.83        9.62464
    0.32        0.83        9.63826
    0.33        0.83        9.65225
    0.34        0.83        9.66661
    0.35        0.83        9.68135
    0.36        0.83        9.69672
    0.37        0.83        9.71272
    0.38        0.83        9.72939
    0.39        0.83        9.74672
    0.4        0.83        9.76474
    0.41        0.83        9.78347
    0.42        0.83        9.80291
    0.43        0.83        9.8231
    0.44        0.83        9.84404
    0.45        0.83        9.86576
    0.46        0.83        9.88827
    0.47        0.83        9.91159
    0.48        0.83        9.93574
    0.49        0.83        9.96074
    0.5        0.83        9.98662
    0.01        0.84        9.42607
    0.02        0.84        9.42632
    0.03        0.84        9.42697
    0.04        0.84        9.42802
    0.05        0.84        9.42947
    0.06        0.84        9.43132
    0.07        0.84        9.43358
    0.08        0.84        9.43623
    0.09        0.84        9.4393
    0.1        0.84        9.44277
    0.11        0.84        9.44666
    0.12        0.84        9.45096
    0.13        0.84        9.45569
    0.14        0.84        9.46084
    0.15        0.84        9.46642
    0.16        0.84        9.47243
    0.17        0.84        9.47889
    0.18        0.84        9.48579
    0.19        0.84        9.49314
    0.2        0.84        9.50096
    0.21        0.84        9.50924
    0.22        0.84        9.51799
    0.23        0.84        9.52723
    0.24        0.84        9.53696
    0.25        0.84        9.5472
    0.26        0.84        9.55794
    0.27        0.84        9.5692
    0.28        0.84        9.58099
    0.29        0.84        9.59332
    0.3        0.84        9.60621
    0.31        0.84        9.61966
    0.32        0.84        9.63368
    0.33        0.84        9.64807
    0.34        0.84        9.66284
    0.35        0.84        9.678
    0.36        0.84        9.69356
    0.37        0.84        9.70976
    0.38        0.84        9.72663
    0.39        0.84        9.74417
    0.4        0.84        9.7624
    0.41        0.84        9.78134
    0.42        0.84        9.801
    0.43        0.84        9.82141
    0.44        0.84        9.84257
    0.45        0.84        9.86451
    0.46        0.84        9.88724
    0.47        0.84        9.91079
    0.48        0.84        9.93517
    0.49        0.84        9.9604
    0.5        0.84        9.9865
    0.01        0.85        9.41919
    0.02        0.85        9.41943
    0.03        0.85        9.42007
    0.04        0.85        9.42112
    0.05        0.85        9.42258
    0.06        0.85        9.42444
    0.07        0.85        9.42671
    0.08        0.85        9.42939
    0.09        0.85        9.43249
    0.1        0.85        9.436
    0.11        0.85        9.43993
    0.12        0.85        9.44428
    0.13        0.85        9.44906
    0.14        0.85        9.45427
    0.15        0.85        9.45991
    0.16        0.85        9.466
    0.17        0.85        9.47253
    0.18        0.85        9.47952
    0.19        0.85        9.48696
    0.2        0.85        9.49487
    0.21        0.85        9.50325
    0.22        0.85        9.51212
    0.23        0.85        9.52147
    0.24        0.85        9.53132
    0.25        0.85        9.54167
    0.26        0.85        9.55255
    0.27        0.85        9.56394
    0.28        0.85        9.57588
    0.29        0.85        9.58835
    0.3        0.85        9.60139
    0.31        0.85        9.615
    0.32        0.85        9.62919
    0.33        0.85        9.64397
    0.34        0.85        9.65913
    0.35        0.85        9.67469
    0.36        0.85        9.69066
    0.37        0.85        9.70705
    0.38        0.85        9.7241
    0.39        0.85        9.74183
    0.4        0.85        9.76026
    0.41        0.85        9.77939
    0.42        0.85        9.79925
    0.43        0.85        9.81986
    0.44        0.85        9.84122
    0.45        0.85        9.86337
    0.46        0.85        9.88631
    0.47        0.85        9.91006
    0.48        0.85        9.93465
    0.49        0.85        9.96009
    0.5        0.85        9.9864
    0.01        0.86        9.4128
    0.02        0.86        9.41303
    0.03        0.86        9.41367
    0.04        0.86        9.41472
    0.05        0.86        9.41618
    0.06        0.86        9.41805
    0.07        0.86        9.42034
    0.08        0.86        9.42304
    0.09        0.86        9.42617
    0.1        0.86        9.42971
    0.11        0.86        9.43368
    0.12        0.86        9.43807
    0.13        0.86        9.4429
    0.14        0.86        9.44816
    0.15        0.86        9.45387
    0.16        0.86        9.46002
    0.17        0.86        9.46662
    0.18        0.86        9.47369
    0.19        0.86        9.48121
    0.2        0.86        9.48921
    0.21        0.86        9.49769
    0.22        0.86        9.50665
    0.23        0.86        9.51611
    0.24        0.86        9.52607
    0.25        0.86        9.53654
    0.26        0.86        9.54753
    0.27        0.86        9.55905
    0.28        0.86        9.57112
    0.29        0.86        9.58373
    0.3        0.86        9.59691
    0.31        0.86        9.61066
    0.32        0.86        9.625
    0.33        0.86        9.63993
    0.34        0.86        9.65548
    0.35        0.86        9.67142
    0.36        0.86        9.68778
    0.37        0.86        9.70457
    0.38        0.86        9.72179
    0.39        0.86        9.7397
    0.4        0.86        9.7583
    0.41        0.86        9.77762
    0.42        0.86        9.79766
    0.43        0.86        9.81845
    0.44        0.86        9.84
    0.45        0.86        9.86233
    0.46        0.86        9.88546
    0.47        0.86        9.9094
    0.48        0.86        9.93418
    0.49        0.86        9.9598
    0.5        0.86        9.9863
    0.01        0.87        9.40691
    0.02        0.87        9.40713
    0.03        0.87        9.40776
    0.04        0.87        9.40881
    0.05        0.87        9.41027
    0.06        0.87        9.41215
    0.07        0.87        9.41445
    0.08        0.87        9.41717
    0.09        0.87        9.42032
    0.1        0.87        9.42389
    0.11        0.87        9.42789
    0.12        0.87        9.43233
    0.13        0.87        9.4372
    0.14        0.87        9.44252
    0.15        0.87        9.44828
    0.16        0.87        9.45449
    0.17        0.87        9.46116
    0.18        0.87        9.46829
    0.19        0.87        9.47589
    0.2        0.87        9.48397
    0.21        0.87        9.49254
    0.22        0.87        9.50159
    0.23        0.87        9.51114
    0.24        0.87        9.5212
    0.25        0.87        9.53178
    0.26        0.87        9.54288
    0.27        0.87        9.55452
    0.28        0.87        9.5667
    0.29        0.87        9.57944
    0.3        0.87        9.59275
    0.31        0.87        9.60663
    0.32        0.87        9.62111
    0.33        0.87        9.63618
    0.34        0.87        9.65188
    0.35        0.87        9.66819
    0.36        0.87        9.68493
    0.37        0.87        9.70209
    0.38        0.87        9.7197
    0.39        0.87        9.73777
    0.4        0.87        9.75653
    0.41        0.87        9.77601
    0.42        0.87        9.79622
    0.43        0.87        9.81718
    0.44        0.87        9.8389
    0.45        0.87        9.86139
    0.46        0.87        9.88469
    0.47        0.87        9.9088
    0.48        0.87        9.93375
    0.49        0.87        9.95955
    0.5        0.87        9.98622
    0.01        0.88        9.4015
    0.02        0.88        9.40171
    0.03        0.88        9.40233
    0.04        0.88        9.40338
    0.05        0.88        9.40484
    0.06        0.88        9.40673
    0.07        0.88        9.40904
    0.08        0.88        9.41178
    0.09        0.88        9.41495
    0.1        0.88        9.41855
    0.11        0.88        9.42258
    0.12        0.88        9.42705
    0.13        0.88        9.43197
    0.14        0.88        9.43732
    0.15        0.88        9.44314
    0.16        0.88        9.4494
    0.17        0.88        9.45613
    0.18        0.88        9.46333
    0.19        0.88        9.471
    0.2        0.88        9.47915
    0.21        0.88        9.48779
    0.22        0.88        9.49693
    0.23        0.88        9.50657
    0.24        0.88        9.51672
    0.25        0.88        9.5274
    0.26        0.88        9.5386
    0.27        0.88        9.55034
    0.28        0.88        9.56264
    0.29        0.88        9.57549
    0.3        0.88        9.58891
    0.31        0.88        9.60292
    0.32        0.88        9.61752
    0.33        0.88        9.63272
    0.34        0.88        9.64855
    0.35        0.88        9.665
    0.36        0.88        9.6821
    0.37        0.88        9.69963
    0.38        0.88        9.7176
    0.39        0.88        9.73604
    0.4        0.88        9.75495
    0.41        0.88        9.77458
    0.42        0.88        9.79494
    0.43        0.88        9.81604
    0.44        0.88        9.83791
    0.45        0.88        9.86056
    0.46        0.88        9.88401
    0.47        0.88        9.90827
    0.48        0.88        9.93337
    0.49        0.88        9.95932
    0.5        0.88        9.98614
    0.01        0.89        9.39658
    0.02        0.89        9.39677
    0.03        0.89        9.39739
    0.04        0.89        9.39843
    0.05        0.89        9.39989
    0.06        0.89        9.40179
    0.07        0.89        9.40411
    0.08        0.89        9.40686
    0.09        0.89        9.41005
    0.1        0.89        9.41367
    0.11        0.89        9.41773
    0.12        0.89        9.42223
    0.13        0.89        9.42718
    0.14        0.89        9.43258
    0.15        0.89        9.43844
    0.16        0.89        9.44475
    0.17        0.89        9.45154
    0.18        0.89        9.45879
    0.19        0.89        9.46652
    0.2        0.89        9.47474
    0.21        0.89        9.48346
    0.22        0.89        9.49267
    0.23        0.89        9.50239
    0.24        0.89        9.51262
    0.25        0.89        9.52338
    0.26        0.89        9.53468
    0.27        0.89        9.54652
    0.28        0.89        9.55891
    0.29        0.89        9.57186
    0.3        0.89        9.58539
    0.31        0.89        9.59951
    0.32        0.89        9.61422
    0.33        0.89        9.62954
    0.34        0.89        9.64549
    0.35        0.89        9.66206
    0.36        0.89        9.67928
    0.37        0.89        9.69716
    0.38        0.89        9.71549
    0.39        0.89        9.73428
    0.4        0.89        9.75355
    0.41        0.89        9.77331
    0.42        0.89        9.7938
    0.43        0.89        9.81504
    0.44        0.89        9.83705
    0.45        0.89        9.85983
    0.46        0.89        9.88341
    0.47        0.89        9.90781
    0.48        0.89        9.93304
    0.49        0.89        9.95912
    0.5        0.89        9.98608
    0.01        0.9        9.39213
    0.02        0.9        9.39231
    0.03        0.9        9.39291
    0.04        0.9        9.39395
    0.05        0.9        9.39541
    0.06        0.9        9.39731
    0.07        0.9        9.39964
    0.08        0.9        9.40241
    0.09        0.9        9.40561
    0.1        0.9        9.40925
    0.11        0.9        9.41333
    0.12        0.9        9.41787
    0.13        0.9        9.42285
    0.14        0.9        9.42828
    0.15        0.9        9.43418
    0.16        0.9        9.44054
    0.17        0.9        9.44737
    0.18        0.9        9.45468
    0.19        0.9        9.46246
    0.2        0.9        9.47074
    0.21        0.9        9.47952
    0.22        0.9        9.4888
    0.23        0.9        9.49859
    0.24        0.9        9.5089
    0.25        0.9        9.51974
    0.26        0.9        9.53111
    0.27        0.9        9.54304
    0.28        0.9        9.55552
    0.29        0.9        9.56857
    0.3        0.9        9.58219
    0.31        0.9        9.59641
    0.32        0.9        9.61122
    0.33        0.9        9.62664
    0.34        0.9        9.64269
    0.35        0.9        9.65938
    0.36        0.9        9.67671
    0.37        0.9        9.6947
    0.38        0.9        9.71337
    0.39        0.9        9.7325
    0.4        0.9        9.75211
    0.41        0.9        9.77222
    0.42        0.9        9.79283
    0.43        0.9        9.81418
    0.44        0.9        9.8363
    0.45        0.9        9.8592
    0.46        0.9        9.8829
    0.47        0.9        9.90741
    0.48        0.9        9.93276
    0.49        0.9        9.95895
