x position        y position        field value
    0.55        0.41        9.94268
    0.56        0.41        9.93191
    0.57        0.41        9.92174
    0.58        0.41        9.91213
    0.59        0.41        9.90303
    0.6        0.41        9.89442
    0.61        0.41        9.88625
    0.62        0.41        9.87851
    0.63        0.41        9.87116
    0.64        0.41        9.86418
    0.65        0.41        9.85756
    0.66        0.41        9.85126
    0.67        0.41        9.84529
    0.68        0.41        9.83961
    0.69        0.41        9.83422
    0.7        0.41        9.8291
    0.71        0.41        9.82424
    0.72        0.41        9.81963
    0.73        0.41        9.81527
    0.74        0.41        9.81113
    0.75        0.41        9.80722
    0.76        0.41        9.80353
    0.77        0.41        9.80004
    0.78        0.41        9.79676
    0.79        0.41        9.79368
    0.8        0.41        9.79079
    0.81        0.41        9.78808
    0.82        0.41        9.78556
    0.83        0.41        9.78321
    0.84        0.41        9.78105
    0.85        0.41        9.77905
    0.86        0.41        9.77722
    0.87        0.41        9.77557
    0.88        0.41        9.77407
    0.89        0.41        9.77274
    0.9        0.41        9.77135
    0.91        0.41        9.7699
    0.92        0.41        9.76838
    0.93        0.41        9.7668
    0.94        0.41        9.76538
    0.95        0.41        9.76412
    0.96        0.41        9.76303
    0.97        0.41        9.7621
    0.98        0.41        9.76134
    0.99        0.41        9.76074
    1        0.41        9.76031
    0.51        0.42        9.99322
    0.52        0.42        9.98054
    0.53        0.42        9.96865
    0.54        0.42        9.9575
    0.55        0.42        9.94703
    0.56        0.42        9.93717
    0.57        0.42        9.92789
    0.58        0.42        9.91913
    0.59        0.42        9.91085
    0.6        0.42        9.90303
    0.61        0.42        9.89562
    0.62        0.42        9.88861
    0.63        0.42        9.88195
    0.64        0.42        9.87564
    0.65        0.42        9.86966
    0.66        0.42        9.86397
    0.67        0.42        9.85858
    0.68        0.42        9.85345
    0.69        0.42        9.84859
    0.7        0.42        9.84398
    0.71        0.42        9.8396
    0.72        0.42        9.83545
    0.73        0.42        9.83152
    0.74        0.42        9.82779
    0.75        0.42        9.82427
    0.76        0.42        9.82095
    0.77        0.42        9.81781
    0.78        0.42        9.81486
    0.79        0.42        9.81208
    0.8        0.42        9.80948
    0.81        0.42        9.80705
    0.82        0.42        9.80478
    0.83        0.42        9.80268
    0.84        0.42        9.80073
    0.85        0.42        9.79894
    0.86        0.42        9.7973
    0.87        0.42        9.79581
    0.88        0.42        9.79447
    0.89        0.42        9.79328
    0.9        0.42        9.79224
    0.91        0.42        9.79112
    0.92        0.42        9.78992
    0.93        0.42        9.78864
    0.94        0.42        9.78729
    0.95        0.42        9.78608
    0.96        0.42        9.78503
    0.97        0.42        9.78413
    0.98        0.42        9.78338
    0.99        0.42        9.78279
    1        0.42        9.78235
    0.51        0.43        9.99375
    0.52        0.43        9.98212
    0.53        0.43        9.97127
    0.54        0.43        9.96114
    0.55        0.43        9.95166
    0.56        0.43        9.94277
    0.57        0.43        9.93441
    0.58        0.43        9.92654
    0.59        0.43        9.91913
    0.6        0.43        9.91212
    0.61        0.43        9.9055
    0.62        0.43        9.89924
    0.63        0.43        9.89331
    0.64        0.43        9.88768
    0.65        0.43        9.88235
    0.66        0.43        9.87729
    0.67        0.43        9.87249
    0.68        0.43        9.86794
    0.69        0.43        9.86362
    0.7        0.43        9.85952
    0.71        0.43        9.85563
    0.72        0.43        9.85194
    0.73        0.43        9.84845
    0.74        0.43        9.84515
    0.75        0.43        9.84203
    0.76        0.43        9.83908
    0.77        0.43        9.8363
    0.78        0.43        9.83368
    0.79        0.43        9.83122
    0.8        0.43        9.82891
    0.81        0.43        9.82676
    0.82        0.43        9.82475
    0.83        0.43        9.82288
    0.84        0.43        9.82116
    0.85        0.43        9.81957
    0.86        0.43        9.81812
    0.87        0.43        9.8168
    0.88        0.43        9.81562
    0.89        0.43        9.81457
    0.9        0.43        9.81365
    0.91        0.43        9.81286
    0.92        0.43        9.81198
    0.93        0.43        9.81101
    0.94        0.43        9.80994
    0.95        0.43        9.80879
    0.96        0.43        9.80777
    0.97        0.43        9.8069
    0.98        0.43        9.80616
    0.99        0.43        9.80558
    1        0.43        9.80513
    0.51        0.44        9.99432
    0.52        0.44        9.98381
    0.53        0.44        9.97408
    0.54        0.44        9.96503
    0.55        0.44        9.9566
    0.56        0.44        9.94872
    0.57        0.44        9.94134
    0.58        0.44        9.93441
    0.59        0.44        9.92788
    0.6        0.44        9.92174
    0.61        0.44        9.91593
    0.62        0.44        9.91044
    0.63        0.44        9.90525
    0.64        0.44        9.90033
    0.65        0.44        9.89567
    0.66        0.44        9.89126
    0.67        0.44        9.88707
    0.68        0.44        9.88309
    0.69        0.44        9.87932
    0.7        0.44        9.87575
    0.71        0.44        9.87236
    0.72        0.44        9.86915
    0.73        0.44        9.8661
    0.74        0.44        9.86323
    0.75        0.44        9.86051
    0.76        0.44        9.85794
    0.77        0.44        9.85552
    0.78        0.44        9.85324
    0.79        0.44        9.8511
    0.8        0.44        9.84909
    0.81        0.44        9.84722
    0.82        0.44        9.84547
    0.83        0.44        9.84385
    0.84        0.44        9.84235
    0.85        0.44        9.84097
    0.86        0.44        9.83971
    0.87        0.44        9.83856
    0.88        0.44        9.83754
    0.89        0.44        9.83663
    0.9        0.44        9.83583
    0.91        0.44        9.83515
    0.92        0.44        9.83459
    0.93        0.44        9.83392
    0.94        0.44        9.83314
    0.95        0.44        9.83226
    0.96        0.44        9.83128
    0.97        0.44        9.83043
    0.98        0.44        9.8297
    0.99        0.44        9.82912
    1        0.44        9.82867
    0.51        0.45        9.99493
    0.52        0.45        9.98564
    0.53        0.45        9.9771
    0.54        0.45        9.96921
    0.55        0.45        9.96189
    0.56        0.45        9.95508
    0.57        0.45        9.94872
    0.58        0.45        9.94276
    0.59        0.45        9.93717
    0.6        0.45        9.9319
    0.61        0.45        9.92694
    0.62        0.45        9.92225
    0.63        0.45        9.91782
    0.64        0.45        9.91363
    0.65        0.45        9.90965
    0.66        0.45        9.90589
    0.67        0.45        9.90232
    0.68        0.45        9.89894
    0.69        0.45        9.89573
    0.7        0.45        9.89269
    0.71        0.45        9.88981
    0.72        0.45        9.88708
    0.73        0.45        9.88449
    0.74        0.45        9.88205
    0.75        0.45        9.87974
    0.76        0.45        9.87755
    0.77        0.45        9.8755
    0.78        0.45        9.87356
    0.79        0.45        9.87174
    0.8        0.45        9.87004
    0.81        0.45        9.86845
    0.82        0.45        9.86696
    0.83        0.45        9.86559
    0.84        0.45        9.86431
    0.85        0.45        9.86314
    0.86        0.45        9.86208
    0.87        0.45        9.86111
    0.88        0.45        9.86024
    0.89        0.45        9.85947
    0.9        0.45        9.8588
    0.91        0.45        9.85822
    0.92        0.45        9.85775
    0.93        0.45        9.85738
    0.94        0.45        9.85689
    0.95        0.45        9.85628
    0.96        0.45        9.85556
    0.97        0.45        9.85472
    0.98        0.45        9.85401
    0.99        0.45        9.85342
    1        0.45        9.85297
    0.51        0.46        9.99559
    0.52        0.46        9.98762
    0.53        0.46        9.98036
    0.54        0.46        9.97371
    0.55        0.46        9.96757
    0.56        0.46        9.96189
    0.57        0.46        9.9566
    0.58        0.46        9.95166
    0.59        0.46        9.94702
    0.6        0.46        9.94267
    0.61        0.46        9.93857
    0.62        0.46        9.9347
    0.63        0.46        9.93105
    0.64        0.46        9.9276
    0.65        0.46        9.92433
    0.66        0.46        9.92123
    0.67        0.46        9.91829
    0.68        0.46        9.91551
    0.69        0.46        9.91287
    0.7        0.46        9.91037
    0.71        0.46        9.90801
    0.72        0.46        9.90576
    0.73        0.46        9.90364
    0.74        0.46        9.90163
    0.75        0.46        9.89973
    0.76        0.46        9.89794
    0.77        0.46        9.89625
    0.78        0.46        9.89467
    0.79        0.46        9.89317
    0.8        0.46        9.89178
    0.81        0.46        9.89047
    0.82        0.46        9.88925
    0.83        0.46        9.88812
    0.84        0.46        9.88708
    0.85        0.46        9.88612
    0.86        0.46        9.88524
    0.87        0.46        9.88445
    0.88        0.46        9.88374
    0.89        0.46        9.88311
    0.9        0.46        9.88256
    0.91        0.46        9.8821
    0.92        0.46        9.88171
    0.93        0.46        9.88142
    0.94        0.46        9.88121
    0.95        0.46        9.88086
    0.96        0.46        9.88039
    0.97        0.46        9.8798
    0.98        0.46        9.87909
    0.99        0.46        9.8785
    1        0.46        9.87803
    0.51        0.47        9.99632
    0.52        0.47        9.98979
    0.53        0.47        9.98391
    0.54        0.47        9.97858
    0.55        0.47        9.9737
    0.56        0.47        9.9692
    0.57        0.47        9.96503
    0.58        0.47        9.96114
    0.59        0.47        9.9575
    0.6        0.47        9.95408
    0.61        0.47        9.95087
    0.62        0.47        9.94784
    0.63        0.47        9.94498
    0.64        0.47        9.94228
    0.65        0.47        9.93972
    0.66        0.47        9.9373
    0.67        0.47        9.93501
    0.68        0.47        9.93284
    0.69        0.47        9.93078
    0.7        0.47        9.92883
    0.71        0.47        9.92698
    0.72        0.47        9.92523
    0.73        0.47        9.92357
    0.74        0.47        9.92201
    0.75        0.47        9.92053
    0.76        0.47        9.91913
    0.77        0.47        9.91781
    0.78        0.47        9.91657
    0.79        0.47        9.91541
    0.8        0.47        9.91432
    0.81        0.47        9.9133
    0.82        0.47        9.91235
    0.83        0.47        9.91147
    0.84        0.47        9.91066
    0.85        0.47        9.90991
    0.86        0.47        9.90923
    0.87        0.47        9.90861
    0.88        0.47        9.90806
    0.89        0.47        9.90757
    0.9        0.47        9.90715
    0.91        0.47        9.90679
    0.92        0.47        9.90649
    0.93        0.47        9.90626
    0.94        0.47        9.90611
    0.95        0.47        9.90603
    0.96        0.47        9.9058
    0.97        0.47        9.90544
    0.98        0.47        9.90495
    0.99        0.47        9.90435
    1        0.47        9.90387
    0.51        0.48        9.99714
    0.52        0.48        9.99219
    0.53        0.48        9.98783
    0.54        0.48        9.98391
    0.55        0.48        9.98036
    0.56        0.48        9.9771
    0.57        0.48        9.97408
    0.58        0.48        9.97127
    0.59        0.48        9.96865
    0.6        0.48        9.96619
    0.61        0.48        9.96388
    0.62        0.48        9.96171
    0.63        0.48        9.95966
    0.64        0.48        9.95772
    0.65        0.48        9.95589
    0.66        0.48        9.95415
    0.67        0.48        9.95251
    0.68        0.48        9.95095
    0.69        0.48        9.94948
    0.7        0.48        9.94808
    0.71        0.48        9.94676
    0.72        0.48        9.9455
    0.73        0.48        9.94432
    0.74        0.48        9.9432
    0.75        0.48        9.94214
    0.76        0.48        9.94114
    0.77        0.48        9.94019
    0.78        0.48        9.93931
    0.79        0.48        9.93847
    0.8        0.48        9.93769
    0.81        0.48        9.93697
    0.82        0.48        9.93629
    0.83        0.48        9.93566
    0.84        0.48        9.93508
    0.85        0.48        9.93454
    0.86        0.48        9.93405
    0.87        0.48        9.93361
    0.88        0.48        9.93322
    0.89        0.48        9.93287
    0.9        0.48        9.93257
    0.91        0.48        9.93231
    0.92        0.48        9.9321
    0.93        0.48        9.93194
    0.94        0.48        9.93183
    0.95        0.48        9.93178
    0.96        0.48        9.9318
    0.97        0.48        9.93166
    0.98        0.48        9.93138
    0.99        0.48        9.93098
    1        0.48        9.93049
    0.51        0.49        9.99807
    0.52        0.49        9.9949
    0.53        0.49        9.99219
    0.54        0.49        9.98979
    0.55        0.49        9.98762
    0.56        0.49        9.98564
    0.57        0.49        9.98381
    0.58        0.49        9.98212
    0.59        0.49        9.98054
    0.6        0.49        9.97906
    0.61        0.49        9.97767
    0.62        0.49        9.97636
    0.63        0.49        9.97512
    0.64        0.49        9.97395
    0.65        0.49        9.97285
    0.66        0.49        9.97181
    0.67        0.49        9.97082
    0.68        0.49        9.96988
    0.69        0.49        9.969
    0.7        0.49        9.96816
    0.71        0.49        9.96736
    0.72        0.49        9.96661
    0.73        0.49        9.9659
    0.74        0.49        9.96522
    0.75        0.49        9.96459
    0.76        0.49        9.96398
    0.77        0.49        9.96342
    0.78        0.49        9.96289
    0.79        0.49        9.96239
    0.8        0.49        9.96192
    0.81        0.49        9.96148
    0.82        0.49        9.96107
    0.83        0.49        9.96069
    0.84        0.49        9.96034
    0.85        0.49        9.96002
    0.86        0.49        9.95973
    0.87        0.49        9.95947
    0.88        0.49        9.95923
    0.89        0.49        9.95902
    0.9        0.49        9.95884
    0.91        0.49        9.95868
    0.92        0.49        9.95856
    0.93        0.49        9.95847
    0.94        0.49        9.9584
    0.95        0.49        9.95838
    0.96        0.49        9.95839
    0.97        0.49        9.95846
    0.98        0.49        9.95837
    0.99        0.49        9.95816
    1        0.49        9.95786
    0.51        0.5        9.99921
    0.52        0.5        9.99807
    0.53        0.5        9.99714
    0.54        0.5        9.99632
    0.55        0.5        9.99559
    0.56        0.5        9.99493
    0.57        0.5        9.99432
    0.58        0.5        9.99375
    0.59        0.5        9.99322
    0.6        0.5        9.99273
    0.61        0.5        9.99226
    0.62        0.5        9.99183
    0.63        0.5        9.99141
    0.64        0.5        9.99103
    0.65        0.5        9.99066
    0.66        0.5        9.99031
    0.67        0.5        9.98998
    0.68        0.5        9.98967
    0.69        0.5        9.98937
    0.7        0.5        9.98909
    0.71        0.5        9.98883
    0.72        0.5        9.98857
    0.73        0.5        9.98834
    0.74        0.5        9.98811
    0.75        0.5        9.9879
    0.76        0.5        9.9877
    0.77        0.5        9.98751
    0.78        0.5        9.98733
    0.79        0.5        9.98717
    0.8        0.5        9.98701
    0.81        0.5        9.98686
    0.82        0.5        9.98673
    0.83        0.5        9.9866
    0.84        0.5        9.98648
    0.85        0.5        9.98638
    0.86        0.5        9.98628
    0.87        0.5        9.98619
    0.88        0.5        9.98611
    0.89        0.5        9.98604
    0.9        0.5        9.98598
    0.91        0.5        9.98593
    0.92        0.5        9.98589
    0.93        0.5        9.98586
    0.94        0.5        9.98584
    0.95        0.5        9.98583
    0.96        0.5        9.98584
    0.97        0.5        9.98587
    0.98        0.5        9.98593
    0.99        0.5        9.98588
    1        0.5        9.98577
