x position        y position        field value
    0.5        0.2        9.57843
    0.01        0.21        9.98892
    0.02        0.21        9.96764
    0.03        0.21        9.94722
    0.04        0.21        9.92763
    0.05        0.21        9.90884
    0.06        0.21        9.89082
    0.07        0.21        9.87355
    0.08        0.21        9.857
    0.09        0.21        9.84114
    0.1        0.21        9.82596
    0.11        0.21        9.81142
    0.12        0.21        9.79751
    0.13        0.21        9.7842
    0.14        0.21        9.77147
    0.15        0.21        9.7593
    0.16        0.21        9.74768
    0.17        0.21        9.73657
    0.18        0.21        9.72598
    0.19        0.21        9.71588
    0.2        0.21        9.70603
    0.21        0.21        9.69641
    0.22        0.21        9.68702
    0.23        0.21        9.67784
    0.24        0.21        9.66908
    0.25        0.21        9.66074
    0.26        0.21        9.65279
    0.27        0.21        9.64523
    0.28        0.21        9.63806
    0.29        0.21        9.63125
    0.3        0.21        9.62481
    0.31        0.21        9.61873
    0.32        0.21        9.61299
    0.33        0.21        9.6076
    0.34        0.21        9.60254
    0.35        0.21        9.59781
    0.36        0.21        9.59341
    0.37        0.21        9.58932
    0.38        0.21        9.58555
    0.39        0.21        9.5821
    0.4        0.21        9.57895
    0.41        0.21        9.5761
    0.42        0.21        9.57356
    0.43        0.21        9.57132
    0.44        0.21        9.56937
    0.45        0.21        9.56772
    0.46        0.21        9.56636
    0.47        0.21        9.56529
    0.48        0.21        9.56451
    0.49        0.21        9.56402
    0.5        0.21        9.56383
    0.01        0.22        9.98865
    0.02        0.22        9.96683
    0.03        0.22        9.94588
    0.04        0.22        9.92575
    0.05        0.22        9.90643
    0.06        0.22        9.88789
    0.07        0.22        9.87011
    0.08        0.22        9.85305
    0.09        0.22        9.83669
    0.1        0.22        9.82102
    0.11        0.22        9.806
    0.12        0.22        9.79161
    0.13        0.22        9.77784
    0.14        0.22        9.76466
    0.15        0.22        9.75206
    0.16        0.22        9.74
    0.17        0.22        9.72849
    0.18        0.22        9.7175
    0.19        0.22        9.70701
    0.2        0.22        9.69701
    0.21        0.22        9.68725
    0.22        0.22        9.67774
    0.23        0.22        9.66844
    0.24        0.22        9.65936
    0.25        0.22        9.6507
    0.26        0.22        9.64246
    0.27        0.22        9.63461
    0.28        0.22        9.62716
    0.29        0.22        9.6201
    0.3        0.22        9.61341
    0.31        0.22        9.60709
    0.32        0.22        9.60113
    0.33        0.22        9.59552
    0.34        0.22        9.59026
    0.35        0.22        9.58534
    0.36        0.22        9.58076
    0.37        0.22        9.57651
    0.38        0.22        9.57259
    0.39        0.22        9.56899
    0.4        0.22        9.56571
    0.41        0.22        9.56274
    0.42        0.22        9.56008
    0.43        0.22        9.55774
    0.44        0.22        9.5557
    0.45        0.22        9.55397
    0.46        0.22        9.55254
    0.47        0.22        9.55141
    0.48        0.22        9.55059
    0.49        0.22        9.55006
    0.5        0.22        9.54984
    0.01        0.23        9.98839
    0.02        0.23        9.96607
    0.03        0.23        9.9446
    0.04        0.23        9.92397
    0.05        0.23        9.90415
    0.06        0.23        9.88512
    0.07        0.23        9.86684
    0.08        0.23        9.84929
    0.09        0.23        9.83246
    0.1        0.23        9.81632
    0.11        0.23        9.80084
    0.12        0.23        9.786
    0.13        0.23        9.77179
    0.14        0.23        9.75818
    0.15        0.23        9.74516
    0.16        0.23        9.7327
    0.17        0.23        9.72079
    0.18        0.23        9.70941
    0.19        0.23        9.69855
    0.2        0.23        9.68818
    0.21        0.23        9.67831
    0.22        0.23        9.66868
    0.23        0.23        9.65929
    0.24        0.23        9.65012
    0.25        0.23        9.64116
    0.26        0.23        9.63262
    0.27        0.23        9.6245
    0.28        0.23        9.61679
    0.29        0.23        9.60947
    0.3        0.23        9.60254
    0.31        0.23        9.59599
    0.32        0.23        9.58981
    0.33        0.23        9.584
    0.34        0.23        9.57854
    0.35        0.23        9.57344
    0.36        0.23        9.56869
    0.37        0.23        9.56428
    0.38        0.23        9.5602
    0.39        0.23        9.55646
    0.4        0.23        9.55305
    0.41        0.23        9.54996
    0.42        0.23        9.5472
    0.43        0.23        9.54476
    0.44        0.23        9.54263
    0.45        0.23        9.54082
    0.46        0.23        9.53932
    0.47        0.23        9.53814
    0.48        0.23        9.53726
    0.49        0.23        9.5367
    0.5        0.23        9.53645
    0.01        0.24        9.98815
    0.02        0.24        9.96534
    0.03        0.24        9.94339
    0.04        0.24        9.92229
    0.05        0.24        9.90199
    0.06        0.24        9.88248
    0.07        0.24        9.86373
    0.08        0.24        9.84573
    0.09        0.24        9.82844
    0.1        0.24        9.81185
    0.11        0.24        9.79593
    0.12        0.24        9.78067
    0.13        0.24        9.76604
    0.14        0.24        9.75202
    0.15        0.24        9.73859
    0.16        0.24        9.72574
    0.17        0.24        9.71345
    0.18        0.24        9.70171
    0.19        0.24        9.69048
    0.2        0.24        9.67978
    0.21        0.24        9.66957
    0.22        0.24        9.65984
    0.23        0.24        9.65036
    0.24        0.24        9.64111
    0.25        0.24        9.63209
    0.26        0.24        9.62327
    0.27        0.24        9.61489
    0.28        0.24        9.60692
    0.29        0.24        9.59936
    0.3        0.24        9.59219
    0.31        0.24        9.58542
    0.32        0.24        9.57903
    0.33        0.24        9.57302
    0.34        0.24        9.56737
    0.35        0.24        9.56209
    0.36        0.24        9.55717
    0.37        0.24        9.5526
    0.38        0.24        9.54838
    0.39        0.24        9.5445
    0.4        0.24        9.54097
    0.41        0.24        9.53776
    0.42        0.24        9.53489
    0.43        0.24        9.53236
    0.44        0.24        9.53014
    0.45        0.24        9.52826
    0.46        0.24        9.52669
    0.47        0.24        9.52545
    0.48        0.24        9.52453
    0.49        0.24        9.52393
    0.5        0.24        9.52365
    0.01        0.25        9.98792
    0.02        0.25        9.96465
    0.03        0.25        9.94225
    0.04        0.25        9.92068
    0.05        0.25        9.89993
    0.06        0.25        9.87998
    0.07        0.25        9.86079
    0.08        0.25        9.84235
    0.09        0.25        9.82463
    0.1        0.25        9.80761
    0.11        0.25        9.79128
    0.12        0.25        9.7756
    0.13        0.25        9.76057
    0.14        0.25        9.74616
    0.15        0.25        9.73235
    0.16        0.25        9.71913
    0.17        0.25        9.70648
    0.18        0.25        9.69437
    0.19        0.25        9.68281
    0.2        0.25        9.67177
    0.21        0.25        9.66124
    0.22        0.25        9.6512
    0.23        0.25        9.64164
    0.24        0.25        9.63233
    0.25        0.25        9.62325
    0.26        0.25        9.6144
    0.27        0.25        9.60576
    0.28        0.25        9.59754
    0.29        0.25        9.58974
    0.3        0.25        9.58235
    0.31        0.25        9.57537
    0.32        0.25        9.56877
    0.33        0.25        9.56257
    0.34        0.25        9.55674
    0.35        0.25        9.55129
    0.36        0.25        9.5462
    0.37        0.25        9.54148
    0.38        0.25        9.53712
    0.39        0.25        9.53311
    0.4        0.25        9.52945
    0.41        0.25        9.52613
    0.42        0.25        9.52316
    0.43        0.25        9.52053
    0.44        0.25        9.51823
    0.45        0.25        9.51627
    0.46        0.25        9.51464
    0.47        0.25        9.51335
    0.48        0.25        9.51238
    0.49        0.25        9.51174
    0.5        0.25        9.51143
    0.01        0.26        9.9877
    0.02        0.26        9.964
    0.03        0.26        9.94116
    0.04        0.26        9.91917
    0.05        0.26        9.89799
    0.06        0.26        9.87761
    0.07        0.26        9.858
    0.08        0.26        9.83914
    0.09        0.26        9.82101
    0.1        0.26        9.80359
    0.11        0.26        9.78686
    0.12        0.26        9.7708
    0.13        0.26        9.75538
    0.14        0.26        9.7406
    0.15        0.26        9.72642
    0.16        0.26        9.71285
    0.17        0.26        9.69985
    0.18        0.26        9.68741
    0.19        0.26        9.67552
    0.2        0.26        9.66416
    0.21        0.26        9.65332
    0.22        0.26        9.64298
    0.23        0.26        9.63314
    0.24        0.26        9.62377
    0.25        0.26        9.61465
    0.26        0.26        9.60576
    0.27        0.26        9.5971
    0.28        0.26        9.58864
    0.29        0.26        9.58062
    0.3        0.26        9.57301
    0.31        0.26        9.56582
    0.32        0.26        9.55903
    0.33        0.26        9.55264
    0.34        0.26        9.54663
    0.35        0.26        9.54101
    0.36        0.26        9.53577
    0.37        0.26        9.5309
    0.38        0.26        9.5264
    0.39        0.26        9.52226
    0.4        0.26        9.51848
    0.41        0.26        9.51506
    0.42        0.26        9.51199
    0.43        0.26        9.50926
    0.44        0.26        9.50689
    0.45        0.26        9.50485
    0.46        0.26        9.50316
    0.47        0.26        9.50181
    0.48        0.26        9.5008
    0.49        0.26        9.50012
    0.5        0.26        9.49979
    0.01        0.27        9.9875
    0.02        0.27        9.96338
    0.03        0.27        9.94014
    0.04        0.27        9.91773
    0.05        0.27        9.89615
    0.06        0.27        9.87536
    0.07        0.27        9.85536
    0.08        0.27        9.8361
    0.09        0.27        9.81759
    0.1        0.27        9.79978
    0.11        0.27        9.78268
    0.12        0.27        9.76624
    0.13        0.27        9.75046
    0.14        0.27        9.73532
    0.15        0.27        9.7208
    0.16        0.27        9.70688
    0.17        0.27        9.69355
    0.18        0.27        9.68079
    0.19        0.27        9.66859
    0.2        0.27        9.65692
    0.21        0.27        9.64579
    0.22        0.27        9.63517
    0.23        0.27        9.62505
    0.24        0.27        9.61542
    0.25        0.27        9.60626
    0.26        0.27        9.59735
    0.27        0.27        9.58867
    0.28        0.27        9.58022
    0.29        0.27        9.57198
    0.3        0.27        9.56416
    0.31        0.27        9.55677
    0.32        0.27        9.54979
    0.33        0.27        9.54322
    0.34        0.27        9.53704
    0.35        0.27        9.53126
    0.36        0.27        9.52587
    0.37        0.27        9.52086
    0.38        0.27        9.51622
    0.39        0.27        9.51196
    0.4        0.27        9.50806
    0.41        0.27        9.50453
    0.42        0.27        9.50136
    0.43        0.27        9.49855
    0.44        0.27        9.4961
    0.45        0.27        9.49399
    0.46        0.27        9.49224
    0.47        0.27        9.49083
    0.48        0.27        9.48978
    0.49        0.27        9.48907
    0.5        0.27        9.48871
    0.01        0.28        9.9873
    0.02        0.28        9.9628
    0.03        0.28        9.93917
    0.04        0.28        9.91638
    0.05        0.28        9.89441
    0.06        0.28        9.87324
    0.07        0.28        9.85286
    0.08        0.28        9.83323
    0.09        0.28        9.81435
    0.1        0.28        9.79618
    0.11        0.28        9.77872
    0.12        0.28        9.76193
    0.13        0.28        9.74581
    0.14        0.28        9.73033
    0.15        0.28        9.71548
    0.16        0.28        9.70124
    0.17        0.28        9.68759
    0.18        0.28        9.67452
    0.19        0.28        9.66202
    0.2        0.28        9.65007
    0.21        0.28        9.63865
    0.22        0.28        9.62775
    0.23        0.28        9.61737
    0.24        0.28        9.60748
    0.25        0.28        9.59808
    0.26        0.28        9.58916
    0.27        0.28        9.58048
    0.28        0.28        9.57203
    0.29        0.28        9.5638
    0.3        0.28        9.55579
    0.31        0.28        9.5482
    0.32        0.28        9.54104
    0.33        0.28        9.5343
    0.34        0.28        9.52796
    0.35        0.28        9.52202
    0.36        0.28        9.51648
    0.37        0.28        9.51133
    0.38        0.28        9.50657
    0.39        0.28        9.50219
    0.4        0.28        9.49818
    0.41        0.28        9.49455
    0.42        0.28        9.49128
    0.43        0.28        9.48839
    0.44        0.28        9.48585
    0.45        0.28        9.48368
    0.46        0.28        9.48187
    0.47        0.28        9.48041
    0.48        0.28        9.47931
    0.49        0.28        9.47857
    0.5        0.28        9.47818
    0.01        0.29        9.98712
    0.02        0.29        9.96225
    0.03        0.29        9.93825
    0.04        0.29        9.9151
    0.05        0.29        9.89277
    0.06        0.29        9.87124
    0.07        0.29        9.8505
    0.08        0.29        9.83052
    0.09        0.29        9.81129
    0.1        0.29        9.79278
    0.11        0.29        9.77498
    0.12        0.29        9.75786
    0.13        0.29        9.74141
    0.14        0.29        9.72561
    0.15        0.29        9.71044
    0.16        0.29        9.6959
    0.17        0.29        9.68195
    0.18        0.29        9.66859
    0.19        0.29        9.6558
    0.2        0.29        9.64357
    0.21        0.29        9.63188
    0.22        0.29        9.62073
    0.23        0.29        9.61009
    0.24        0.29        9.59996
    0.25        0.29        9.59033
    0.26        0.29        9.58118
    0.27        0.29        9.57251
    0.28        0.29        9.56407
    0.29        0.29        9.55587
    0.3        0.29        9.54789
    0.31        0.29        9.54012
    0.32        0.29        9.53278
    0.33        0.29        9.52587
    0.34        0.29        9.51937
    0.35        0.29        9.51329
    0.36        0.29        9.50761
    0.37        0.29        9.50232
    0.38        0.29        9.49744
    0.39        0.29        9.49294
    0.4        0.29        9.48882
    0.41        0.29        9.48509
    0.42        0.29        9.48174
    0.43        0.29        9.47876
    0.44        0.29        9.47615
    0.45        0.29        9.47391
    0.46        0.29        9.47204
    0.47        0.29        9.47053
    0.48        0.29        9.46939
    0.49        0.29        9.46861
    0.5        0.29        9.4682
    0.01        0.3        9.98695
    0.02        0.3        9.96173
    0.03        0.3        9.93739
    0.04        0.3        9.91389
    0.05        0.3        9.89122
    0.06        0.3        9.86936
    0.07        0.3        9.84828
    0.08        0.3        9.82797
    0.09        0.3        9.80841
    0.1        0.3        9.78957
    0.11        0.3        9.77145
    0.12        0.3        9.75402
    0.13        0.3        9.73726
    0.14        0.3        9.72115
    0.15        0.3        9.70569
    0.16        0.3        9.69085
    0.17        0.3        9.67662
    0.18        0.3        9.66298
    0.19        0.3        9.64993
    0.2        0.3        9.63743
    0.21        0.3        9.62549
    0.22        0.3        9.61409
    0.23        0.3        9.60321
    0.24        0.3        9.59285
    0.25        0.3        9.58299
    0.26        0.3        9.57362
    0.27        0.3        9.56474
    0.28        0.3        9.55633
    0.29        0.3        9.54816
    0.3        0.3        9.54022
    0.31        0.3        9.5325
    0.32        0.3        9.525
    0.33        0.3        9.51792
    0.34        0.3        9.51128
    0.35        0.3        9.50505
    0.36        0.3        9.49923
    0.37        0.3        9.49382
    0.38        0.3        9.48881
    0.39        0.3        9.4842
    0.4        0.3        9.47999
    0.41        0.3        9.47616
    0.42        0.3        9.47272
    0.43        0.3        9.46966
    0.44        0.3        9.46698
    0.45        0.3        9.46467
    0.46        0.3        9.46274
    0.47        0.3        9.46119
    0.48        0.3        9.46001
    0.49        0.3        9.4592
    0.5        0.3        9.45875
    0.01        0.31        9.98679
    0.02        0.31        9.96125
    0.03        0.31        9.93658
    0.04        0.31        9.91276
    0.05        0.31        9.88977
    0.06        0.31        9.86759
    0.07        0.31        9.84619
    0.08        0.31        9.82557
    0.09        0.31        9.8057
    0.1        0.31        9.78656
    0.11        0.31        9.76813
    0.12        0.31        9.7504
    0.13        0.31        9.73335
    0.14        0.31        9.71696
    0.15        0.31        9.70122
    0.16        0.31        9.6861
    0.17        0.31        9.6716
    0.18        0.31        9.6577
    0.19        0.31        9.64438
    0.2        0.31        9.63164
    0.21        0.31        9.61946
    0.22        0.31        9.60782
    0.23        0.31        9.59671
    0.24        0.31        9.58613
    0.25        0.31        9.57606
    0.26        0.31        9.56649
    0.27        0.31        9.5574
    0.28        0.31        9.5488
    0.29        0.31        9.54067
    0.3        0.31        9.53278
    0.31        0.31        9.52512
    0.32        0.31        9.51768
    0.33        0.31        9.51045
    0.34        0.31        9.50366
    0.35        0.31        9.49729
    0.36        0.31        9.49135
    0.37        0.31        9.48582
    0.38        0.31        9.48069
    0.39        0.31        9.47598
    0.4        0.31        9.47166
    0.41        0.31        9.46774
    0.42        0.31        9.46421
    0.43        0.31        9.46108
    0.44        0.31        9.45833
    0.45        0.31        9.45596
    0.46        0.31        9.45398
    0.47        0.31        9.45238
    0.48        0.31        9.45115
    0.49        0.31        9.45031
    0.5        0.31        9.44984
    0.01        0.32        9.98663
    0.02        0.32        9.96079
    0.03        0.32        9.93582
    0.04        0.32        9.9117
    0.05        0.32        9.88841
    0.06        0.32        9.86593
    0.07        0.32        9.84424
    0.08        0.32        9.82332
    0.09        0.32        9.80316
    0.1        0.32        9.78373
    0.11        0.32        9.76502
    0.12        0.32        9.74701
    0.13        0.32        9.72968
    0.14        0.32        9.71302
    0.15        0.32        9.69701
    0.16        0.32        9.68163
    0.17        0.32        9.66688
    0.18        0.32        9.65273
    0.19        0.32        9.63917
    0.2        0.32        9.62619
    0.21        0.32        9.61378
    0.22        0.32        9.60192
    0.23        0.32        9.59059
    0.24        0.32        9.5798
    0.25        0.32        9.56952
    0.26        0.32        9.55976
    0.27        0.32        9.55049
    0.28        0.32        9.5417
    0.29        0.32        9.5334
    0.3        0.32        9.52556
    0.31        0.32        9.51797
    0.32        0.32        9.5106
    0.33        0.32        9.50345
    0.34        0.32        9.49652
    0.35        0.32        9.49002
    0.36        0.32        9.48395
    0.37        0.32        9.4783
    0.38        0.32        9.47307
    0.39        0.32        9.46825
    0.4        0.32        9.46384
    0.41        0.32        9.45983
    0.42        0.32        9.45622
    0.43        0.32        9.45301
    0.44        0.32        9.45019
    0.45        0.32        9.44777
    0.46        0.32        9.44573
    0.47        0.32        9.44408
    0.48        0.32        9.44282
    0.49        0.32        9.44194
    0.5        0.32        9.44145
    0.01        0.33        9.98649
    0.02        0.33        9.96037
    0.03        0.33        9.93511
    0.04        0.33        9.91071
    0.05        0.33        9.88714
    0.06        0.33        9.86437
    0.07        0.33        9.84241
    0.08        0.33        9.82121
    0.09        0.33        9.80078
    0.1        0.33        9.78108
    0.11        0.33        9.7621
    0.12        0.33        9.74383
    0.13        0.33        9.72624
    0.14        0.33        9.70933
    0.15        0.33        9.69307
    0.16        0.33        9.67745
    0.17        0.33        9.66245
    0.18        0.33        9.64807
    0.19        0.33        9.63428
    0.2        0.33        9.62108
    0.21        0.33        9.60845
    0.22        0.33        9.59637
    0.23        0.33        9.58484
    0.24        0.33        9.57385
    0.25        0.33        9.56338
    0.26        0.33        9.55343
    0.27        0.33        9.54398
    0.28        0.33        9.53503
    0.29        0.33        9.52655
    0.3        0.33        9.51856
    0.31        0.33        9.51104
    0.32        0.33        9.50375
    0.33        0.33        9.49669
    0.34        0.33        9.48985
    0.35        0.33        9.48322
    0.36        0.33        9.47703
    0.37        0.33        9.47127
    0.38        0.33        9.46594
    0.39        0.33        9.46102
    0.4        0.33        9.45651
    0.41        0.33        9.45242
    0.42        0.33        9.44873
    0.43        0.33        9.44545
    0.44        0.33        9.44257
    0.45        0.33        9.44008
    0.46        0.33        9.43799
    0.47        0.33        9.4363
    0.48        0.33        9.435
    0.49        0.33        9.43409
    0.5        0.33        9.43358
    0.01        0.34        9.98636
    0.02        0.34        9.95997
    0.03        0.34        9.93445
    0.04        0.34        9.90979
    0.05        0.34        9.88595
    0.06        0.34        9.86293
    0.07        0.34        9.8407
    0.08        0.34        9.81925
    0.09        0.34        9.79856
    0.1        0.34        9.77861
    0.11        0.34        9.75939
    0.12        0.34        9.74087
    0.13        0.34        9.72304
    0.14        0.34        9.70588
    0.15        0.34        9.68939
    0.16        0.34        9.67354
    0.17        0.34        9.65832
    0.18        0.34        9.64371
    0.19        0.34        9.62971
    0.2        0.34        9.61629
    0.21        0.34        9.60346
    0.22        0.34        9.59118
    0.23        0.34        9.57946
    0.24        0.34        9.56828
    0.25        0.34        9.55763
    0.26        0.34        9.5475
    0.27        0.34        9.53788
    0.28        0.34        9.52876
    0.29        0.34        9.52013
    0.3        0.34        9.51199
    0.31        0.34        9.50432
    0.32        0.34        9.49712
    0.33        0.34        9.49015
    0.34        0.34        9.48341
    0.35        0.34        9.47689
    0.36        0.34        9.47059
    0.37        0.34        9.46472
    0.38        0.34        9.45928
    0.39        0.34        9.45427
    0.4        0.34        9.44968
    0.41        0.34        9.4455
    0.42        0.34        9.44174
    0.43        0.34        9.43839
    0.44        0.34        9.43544
    0.45        0.34        9.4329
    0.46        0.34        9.43076
    0.47        0.34        9.42903
    0.48        0.34        9.42769
    0.49        0.34        9.42675
    0.5        0.34        9.42621
    0.01        0.35        9.98624
    0.02        0.35        9.9596
    0.03        0.35        9.93384
    0.04        0.35        9.90893
    0.05        0.35        9.88485
    0.06        0.35        9.86159
    0.07        0.35        9.83912
    0.08        0.35        9.81743
    0.09        0.35        9.79651
    0.1        0.35        9.77632
    0.11        0.35        9.75686
    0.12        0.35        9.73811
    0.13        0.35        9.72006
    0.14        0.35        9.70268
    0.15        0.35        9.68596
    0.16        0.35        9.6699
    0.17        0.35        9.65446
    0.18        0.35        9.63965
    0.19        0.35        9.62545
    0.2        0.35        9.61183
    0.21        0.35        9.5988
    0.22        0.35        9.58634
    0.23        0.35        9.57444
    0.24        0.35        9.56308
    0.25        0.35        9.55226
    0.26        0.35        9.54196
    0.27        0.35        9.53218
    0.28        0.35        9.52291
    0.29        0.35        9.51413
    0.3        0.35        9.50584
    0.31        0.35        9.49803
    0.32        0.35        9.4907
    0.33        0.35        9.48383
    0.34        0.35        9.4772
    0.35        0.35        9.47079
    0.36        0.35        9.4646
    0.37        0.35        9.45864
    0.38        0.35        9.4531
    0.39        0.35        9.448
    0.4        0.35        9.44332
    0.41        0.35        9.43907
    0.42        0.35        9.43524
    0.43        0.35        9.43182
    0.44        0.35        9.42881
    0.45        0.35        9.42622
    0.46        0.35        9.42403
    0.47        0.35        9.42226
    0.48        0.35        9.42088
    0.49        0.35        9.41991
    0.5        0.35        9.41935
    0.01        0.36        9.98613
    0.02        0.36        9.95927
    0.03        0.36        9.93328
    0.04        0.36        9.90814
    0.05        0.36        9.88384
    0.06        0.36        9.86035
    0.07        0.36        9.83766
    0.08        0.36        9.81575
    0.09        0.36        9.79461
    0.1        0.36        9.7742
    0.11        0.36        9.75453
    0.12        0.36        9.73556
    0.13        0.36        9.7173
    0.14        0.36        9.69971
    0.15        0.36        9.68279
    0.16        0.36        9.66652
    0.17        0.36        9.65089
    0.18        0.36        9.63589
    0.19        0.36        9.62149
    0.2        0.36        9.60769
    0.21        0.36        9.59448
    0.22        0.36        9.58184
    0.23        0.36        9.56977
    0.24        0.36        9.55824
    0.25        0.36        9.54726
    0.26        0.36        9.53681
    0.27        0.36        9.52688
    0.28        0.36        9.51745
    0.29        0.36        9.50854
    0.3        0.36        9.50011
    0.31        0.36        9.49218
    0.32        0.36        9.48472
    0.33        0.36        9.47773
    0.34        0.36        9.47121
    0.35        0.36        9.46492
    0.36        0.36        9.45886
    0.37        0.36        9.45302
    0.38        0.36        9.44739
    0.39        0.36        9.4422
    0.4        0.36        9.43745
    0.41        0.36        9.43312
    0.42        0.36        9.42922
    0.43        0.36        9.42574
    0.44        0.36        9.42268
    0.45        0.36        9.42003
    0.46        0.36        9.4178
    0.47        0.36        9.41598
    0.48        0.36        9.41457
    0.49        0.36        9.41357
    0.5        0.36        9.41298
    0.01        0.37        9.98602
    0.02        0.37        9.95896
    0.03        0.37        9.93276
    0.04        0.37        9.90742
    0.05        0.37        9.88291
    0.06        0.37        9.85922
    0.07        0.37        9.83633
    0.08        0.37        9.81421
    0.09        0.37        9.79286
    0.1        0.37        9.77226
    0.11        0.37        9.75238
    0.12        0.37        9.73322
    0.13        0.37        9.71476
    0.14        0.37        9.69698
    0.15        0.37        9.67987
    0.16        0.37        9.66341
    0.17        0.37        9.6476
    0.18        0.37        9.63241
    0.19        0.37        9.61784
    0.2        0.37        9.60387
    0.21        0.37        9.59048
    0.22        0.37        9.57768
    0.23        0.37        9.56545
    0.24        0.37        9.55377
    0.25        0.37        9.54263
    0.26        0.37        9.53203
    0.27        0.37        9.52196
    0.28        0.37        9.5124
    0.29        0.37        9.50335
    0.3        0.37        9.4948
    0.31        0.37        9.48674
    0.32        0.37        9.47917
    0.33        0.37        9.47207
    0.34        0.37        9.46544
    0.35        0.37        9.45927
    0.36        0.37        9.45334
    0.37        0.37        9.44763
    0.38        0.37        9.44215
    0.39        0.37        9.43688
    0.4        0.37        9.43205
    0.41        0.37        9.42765
    0.42        0.37        9.42368
    0.43        0.37        9.42014
    0.44        0.37        9.41702
    0.45        0.37        9.41433
    0.46        0.37        9.41205
    0.47        0.37        9.41019
    0.48        0.37        9.40875
    0.49        0.37        9.40772
    0.5        0.37        9.40711
    0.01        0.38        9.98593
    0.02        0.38        9.95868
    0.03        0.38        9.93229
    0.04        0.38        9.90676
    0.05        0.38        9.88207
    0.06        0.38        9.85819
    0.07        0.38        9.83511
    0.08        0.38        9.81281
    0.09        0.38        9.79127
    0.1        0.38        9.77048
    0.11        0.38        9.75042
    0.12        0.38        9.73108
    0.13        0.38        9.71243
    0.14        0.38        9.69448
    0.15        0.38        9.67719
    0.16        0.38        9.66056
    0.17        0.38        9.64457
    0.18        0.38        9.62922
    0.19        0.38        9.61448
    0.2        0.38        9.60035
    0.21        0.38        9.58681
    0.22        0.38        9.57385
    0.23        0.38        9.56147
    0.24        0.38        9.54964
    0.25        0.38        9.53837
    0.26        0.38        9.52763
    0.27        0.38        9.51742
    0.28        0.38        9.50774
    0.29        0.38        9.49857
    0.3        0.38        9.4899
    0.31        0.38        9.48172
    0.32        0.38        9.47404
    0.33        0.38        9.46683
    0.34        0.38        9.4601
    0.35        0.38        9.45384
    0.36        0.38        9.44804
    0.37        0.38        9.44248
    0.38        0.38        9.43713
    0.39        0.38        9.43201
    0.4        0.38        9.42711
    0.41        0.38        9.42265
    0.42        0.38        9.41861
    0.43        0.38        9.41502
    0.44        0.38        9.41185
    0.45        0.38        9.4091
    0.46        0.38        9.40678
    0.47        0.38        9.40489
    0.48        0.38        9.40341
    0.49        0.38        9.40236
    0.5        0.38        9.40172
    0.01        0.39        9.98584
    0.02        0.39        9.95842
    0.03        0.39        9.93187
    0.04        0.39        9.90618
    0.05        0.39        9.88131
    0.06        0.39        9.85726
    0.07        0.39        9.83401
    0.08        0.39        9.81154
    0.09        0.39        9.78983
    0.1        0.39        9.76887
    0.11        0.39        9.74865
    0.12        0.39        9.72913
    0.13        0.39        9.71032
    0.14        0.39        9.6922
    0.15        0.39        9.67475
    0.16        0.39        9.65796
    0.17        0.39        9.64182
    0.18        0.39        9.62631
    0.19        0.39        9.61142
    0.2        0.39        9.59714
    0.21        0.39        9.58345
    0.22        0.39        9.57035
    0.23        0.39        9.55783
    0.24        0.39        9.54587
    0.25        0.39        9.53446
    0.26        0.39        9.5236
    0.27        0.39        9.51327
    0.28        0.39        9.50346
    0.29        0.39        9.49418
    0.3        0.39        9.4854
    0.31        0.39        9.47712
    0.32        0.39        9.46933
    0.33        0.39        9.46203
    0.34        0.39        9.4552
    0.35        0.39        9.44885
    0.36        0.39        9.44297
    0.37        0.39        9.43754
    0.38        0.39        9.43235
    0.39        0.39        9.42738
    0.4        0.39        9.42264
    0.41        0.39        9.41811
    0.42        0.39        9.41402
    0.43        0.39        9.41036
    0.44        0.39        9.40714
    0.45        0.39        9.40435
    0.46        0.39        9.40199
    0.47        0.39        9.40006
    0.48        0.39        9.39855
    0.49        0.39        9.39747
    0.5        0.39        9.39681
    0.01        0.4        9.98577
    0.02        0.4        9.9582
    0.03        0.4        9.9315
    0.04        0.4        9.90565
    0.05        0.4        9.88064
    0.06        0.4        9.85644
    0.07        0.4        9.83303
    0.08        0.4        9.81041
    0.09        0.4        9.78855
    0.1        0.4        9.76744
    0.11        0.4        9.74705
    0.12        0.4        9.72739
    0.13        0.4        9.70843
    0.14        0.4        9.69016
    0.15        0.4        9.67256
    0.16        0.4        9.65562
    0.17        0.4        9.63933
    0.18        0.4        9.62368
    0.19        0.4        9.60865
    0.2        0.4        9.59423
    0.21        0.4        9.58041
    0.22        0.4        9.56718
    0.23        0.4        9.55453
    0.24        0.4        9.54244
    0.25        0.4        9.53092
    0.26        0.4        9.51993
    0.27        0.4        9.50949
    0.28        0.4        9.49957
    0.29        0.4        9.49018
    0.3        0.4        9.4813
    0.31        0.4        9.47292
    0.32        0.4        9.46503
    0.33        0.4        9.45764
    0.34        0.4        9.45073
    0.35        0.4        9.44429
    0.36        0.4        9.43833
    0.37        0.4        9.43283
    0.38        0.4        9.42779
    0.39        0.4        9.42298
    0.4        0.4        9.41839
    0.41        0.4        9.41403
    0.42        0.4        9.40989
    0.43        0.4        9.40618
    0.44        0.4        9.40291
    0.45        0.4        9.40008
    0.46        0.4        9.39768
    0.47        0.4        9.39571
    0.48        0.4        9.39417
    0.49        0.4        9.39306
